false_positive_rate,true_positive_rate,threshold
0.0,0.06665855735312005,0.8998836634829164
0.0,0.06678019705631918,0.8998834409357768
0.0,0.06696265661111787,0.8998833296622071
0.0,0.06720593601751612,0.8998831071150679
0.0,0.06732757572071524,0.8998828845679285
0.0,0.06757085512711349,0.8998827732943588
0.0,0.06769249483031262,0.8998825507472196
0.0,0.06781413453351173,0.8998824394736497
0.0,0.06817905364310911,0.8998822169265105
0.0,0.06830069334630824,0.8998821056529408
0.0,0.0683615131979078,0.8998818831058016
0.0,0.06860479260430605,0.8998817718322317
0.0,0.06872643230750516,0.8998816605586621
0.0,0.06896971171390341,0.8998815492850925
0.0,0.06909135141710254,0.8998814380115229
0.0,0.06982118963629728,0.8998811041908139
0.0,0.07006446904269553,0.8998808816436747
0.0,0.0701252888942951,0.899880770370105
0.0,0.07036856830069335,0.8998805478229654
0.0,0.0706118477070916,0.8998804365493958
0.0,0.07073348741029072,0.8998802140022566
0.0,0.07079430726189027,0.899880102728687
0.0,0.07103758666828854,0.8998799914551171
0.0,0.07122004622308721,0.8998796576344082
0.0,0.0714025057778859,0.8998795463608386
0.0,0.07152414548108503,0.899879435087269
0.0,0.07170660503588372,0.8998793238136994
0.0,0.07201070429388153,0.8998792125401297
0.0,0.07219316384868021,0.8998788787194204
0.0,0.07249726310667802,0.8998787674458508
0.0,0.07255808295827758,0.8998786561722814
0.0,0.07292300206787496,0.899878433625142
0.0,0.07304464177107407,0.8998782110780026
0.0,0.07340956088067145,0.8998778772572935
0.0,0.07353120058387058,0.8998776547101544
0.0,0.07377447999026883,0.8998775434365848
0.0,0.07383529984186839,0.8998774321630151
0.0,0.07420021895146575,0.899877098342306
0.0,0.07426103880306532,0.8998769870687362
0.0,0.07444349835786401,0.8998766532480272
0.0,0.07468677776426226,0.8998765419744577
0.0,0.07474759761586182,0.899876430700888
0.0,0.07511251672545918,0.8998760968801789
0.0,0.07523415642865831,0.8998759856066092
0.0,0.07529497628025787,0.8998758743330397
0.0,0.07547743583505656,0.8998757630594701
0.0,0.07559907553825569,0.8998756517859005
0.0,0.07584235494465394,0.8998754292387611
0.0,0.07596399464785306,0.8998753179651914
0.0,0.07614645420265174,0.8998752066916216
0.0,0.07638973360904999,0.899875095418052
0.0,0.07663301301544824,0.8998748728709126
0.0,0.07681547257024693,0.8998747615973431
0.0,0.07705875197664518,0.8998746503237735
0.0,0.07711957182824473,0.8998744277766341
0.0,0.07730203138304342,0.8998743165030643
0.0,0.0776669504926408,0.8998742052294945
0.0,0.07791022989903905,0.8998737601352162
0.0,0.07803186960223817,0.8998736488616464
0.0,0.07809268945383774,0.8998735375880766
0.0,0.07839678871183554,0.8998733150409374
0.0,0.07851842841503466,0.8998730924937981
0.0,0.07864006811823379,0.8998729812202284
0.0,0.07882252767303248,0.8998727586730891
0.0,0.0789441673762316,0.8998726473995194
0.0,0.07912662693103029,0.8998724248523798
0.0,0.07943072618902809,0.8998723135788104
0.0,0.07955236589222722,0.8998720910316713
0.0,0.08009974455662328,0.899871757210962
0.0,0.08016056440822285,0.8998716459373923
0.0,0.08034302396302154,0.8998715346638227
0.0,0.0804038438146211,0.8998714233902532
0.0,0.08064712322101934,0.8998712008431138
0.0,0.08082958277581803,0.8998710895695442
0.0,0.08107286218221628,0.8998709782959745
0.0,0.08113368203381584,0.8998708670224047
0.0,0.08137696144021409,0.8998705332016956
0.0,0.08149860114341322,0.8998703106545564
0.0,0.08168106069821189,0.8998701993809869
0.0,0.08174188054981146,0.899870088107417
0.0,0.08192434010461014,0.8998699768338474
0.0,0.08204597980780927,0.8998698655602778
0.0,0.08235007906580707,0.8998697542867081
0.0,0.08241089891740665,0.8998696430131385
0.0,0.08259335847220532,0.8998695317395689
0.0,0.08283663787860357,0.8998694204659992
0.0,0.08301909743340226,0.8998693091924296
