precision,recall,threshold
0.23119302250214877,0.9979321250456149,0.0893239230408809
0.2311995378263749,0.9979321250456149,0.0893815534771696
0.23120279562619772,0.9979321250456149,0.0894006786219556
0.23119196246142573,0.9978713051940153,0.089453294020278
0.23119522024631514,0.9978713051940153,0.0896296317188709
0.23119847812301839,0.9978713051940153,0.0897105755134705
0.23120173609153938,0.9978713051940153,0.0897404107393367
0.23120499415188198,0.9978713051940153,0.0899412440779182
0.23119416025478426,0.9978104853424158,0.0899624246928105
0.23119741830019305,0.9978104853424158,0.0900639231884729
0.23120067643742953,0.9978104853424158,0.0902001251286745
0.23120393466649755,0.9978104853424158,0.0902567432845724
0.231207192987401,0.9978104853424158,0.0902953413040497
0.23121045140014376,0.9978104853424158,0.0903251842572471
0.23119961666384803,0.9977496654908162,0.0903551199384193
0.2311887816221549,0.9976888456392167,0.0904118308222919
0.23119203991318318,0.9976888456392167,0.090430855511772
0.23119529829605515,0.9976888456392167,0.0905619496860327
0.2311985567707746,0.9976888456392167,0.0906325543114509
0.2312018153373455,0.9976888456392167,0.0906935306821606
0.23120507399577167,0.9976888456392167,0.0907222840816551
0.23123766563292925,0.9976888456392167,0.0907743972034478
0.23124092530202003,0.9976888456392167,0.090885361679863
0.23124418506301278,0.9976888456392167,0.0908997731526008
0.23123334790024952,0.9976280257876171,0.0909868756301879
0.23123660764632908,0.9976280257876171,0.091131446270108
0.23122577007119194,0.9975672059360176,0.0911321417299183
0.2312290298023515,0.9975672059360176,0.0911463368373817
0.23123228962542117,0.9975672059360176,0.091174982054239
0.2312355495404049,0.9975672059360176,0.0911852362227768
0.23123880954730655,0.9975672059360176,0.0913606852782787
0.23124206964612998,0.9975672059360176,0.0914158584232372
0.23124532983687912,0.9975672059360176,0.0914922430924129
0.23124859011955787,0.9975672059360176,0.0915034554500229
0.23125185049417007,0.9975672059360176,0.0915584740483569
0.23125511096071963,0.9975672059360176,0.0915912920240766
0.23125837151921044,0.9975672059360176,0.0915982929861679
0.23126163216964638,0.9975672059360176,0.0916400360294545
0.23127467569091933,0.9975672059360176,0.0916412955844445
0.23127793680113934,0.9975672059360176,0.0916500506507243
0.23126709721086325,0.997506386084418,0.0916566807009168
0.23127035830618892,0.997506386084418,0.0916689671575672
0.2312801421440054,0.997506386084418,0.0917195811771019
0.23128340360723704,0.997506386084418,0.0917241866665131
0.23128666516245489,0.997506386084418,0.0917340312864959
0.23128992680966282,0.997506386084418,0.091821234219389
0.23129318854886477,0.997506386084418,0.0918539749217964
0.23129645038006458,0.997506386084418,0.09191201490664
0.2312997123032662,0.997506386084418,0.0919201286044281
0.2313029743184735,0.997506386084418,0.0919680535126959
0.23130623642569034,0.997506386084418,0.0919942723475481
0.23130949862492067,0.997506386084418,0.0920043719694614
0.23131276091616834,0.997506386084418,0.0920853698553794
0.23131602329943726,0.997506386084418,0.0921017131609239
0.23131928577473132,0.997506386084418,0.0921189760188843
0.2313225483420544,0.997506386084418,0.0922139217376665
0.231311706629055,0.9974455662328184,0.092255796145584
0.23131496918151173,0.9974455662328184,0.0923616296740645
0.2313312833243998,0.9974455662328184,0.0923930026388449
0.23132044066409943,0.9973847463812189,0.0924422102840965
0.23132370366190824,0.9973847463812189,0.0924581517684171
0.23132696675177386,0.9973847463812189,0.0924912479280609
0.2313302299337001,0.9973847463812189,0.0925569070614941
0.2313334932076909,0.9973847463812189,0.0925753212918073
0.23135633870376118,0.9973847463812189,0.0926183393447462
0.23135960271440867,0.9973847463812189,0.0927961916002595
0.23136286681715576,0.9973847463812189,0.0928083003282917
0.23136613101200637,0.9973847463812189,0.0928859677344511
0.23136939529896441,0.9973847463812189,0.0929729465747387
0.23137265967803378,0.9973847463812189,0.0930012286070283
0.23137592414921834,0.9973847463812189,0.0930210028476374
0.23137918871252205,0.9973847463812189,0.0930326092991399
0.23138245336794874,0.9973847463812189,0.0930675986549343
0.23139551291096375,0.9973847463812189,0.0930947988608523
0.23139877802706402,0.9973847463812189,0.0931498947324984
0.23140204323531072,0.9973847463812189,0.0931717939891949
0.23140530853570773,0.9973847463812189,0.0932888785119415
0.23140857392825898,0.9973847463812189,0.0932965131151936
0.2314118394129683,0.9973847463812189,0.0933118286856849
0.2314151049898397,0.9973847463812189,0.0933179796413412
0.231418370658877,0.9973847463812189,0.0933705873123325
0.23142163642008412,0.9973847463812189,0.0933740027927347
0.23142490227346496,0.9973847463812189,0.0933970456944527
0.23142816821902343,0.9973847463812189,0.0934956309862427
0.23143143425676344,0.9973847463812189,0.0935012719380382
