y_true,detector_only,generative_only,no_ontology
0,0.2829617098760354,0.0,0.2546655388884319
0,0.3077717595175704,0.0,0.27699458356581336
0,0.3836018844951756,0.0,0.3452416960456581
0,0.2974403794861456,0.0,0.267696341537531
0,0.2665653948393868,0.0,0.23990885535544812
0,0.3292376056601465,0.0,0.29631384509413183
0,0.2770218339993842,0.0,0.24931965059944577
0,0.2694361602087492,0.0,0.2424925441878743
0,0.1411879311295422,0.0,0.12706913801658798
0,0.2277814557727936,0.0,0.20500331019551424
0,0.2542104431249683,0.0,0.22878939881247148
0,0.3253016122265234,0.0,0.29277145100387103
0,0.4011910831079496,0.0,0.36107197479715464
0,0.3064520549813526,0.0,0.2758068494832173
0,0.1464995131588143,0.0,0.13184956184293287
0,0.3883161747299501,0.0,0.3494845572569551
0,0.452755626202252,0.0,0.4074800635820268
0,0.1071655272008434,0.0,0.09644897448075905
0,0.3129844935257907,0.0,0.28168604417321164
0,0.2486663611537477,0.0,0.22379972503837295
0,0.2389287801631062,0.0,0.21503590214679558
0,0.178774690223848,0.0,0.16089722120146321
0,0.3460616748441793,0.0,0.3114555073597614
0,0.1644486354054647,0.0,0.14800377186491823
0,0.420734431059977,0.0,0.3786609879539793
0,0.1617020946129025,0.0,0.14553188515161225
0,0.2381975582637877,0.0,0.21437780243740892
0,0.2859545670787794,0.0,0.2573591103709015
0,0.2101144583892292,0.0,0.1891030125503063
0,0.411233275495547,0.0,0.37010994794599233
0,0.3593681083072018,0.0,0.32343129747648164
0,0.223810534802026,0.0,0.20142948132182342
0,0.2195414470285456,0.0,0.19758730232569105
0,0.9341387814006384,0.0,0.8407249032605746
0,0.1726741940403189,0.0,0.155406774636287
0,0.232023204248394,0.0,0.20882088382355463
0,0.2026081133809673,0.0,0.18234730204287056
0,0.1963243403554038,0.0,0.17669190631986342
0,0.1780215845224955,0.0,0.16021942607024595
0,0.1454363714739849,0.0,0.1308927343265864
0,0.2713429873715703,0.0,0.24420868863441328
0,0.1874324075848855,0.0,0.16868916682639695
0,0.175791275819863,0.0,0.15821214823787672
0,0.2213376960815128,0.0,0.19920392647336152
0,0.1408484849234165,0.0,0.12676363643107486
0,0.323349502902714,0.0,0.29101455261244263
0,0.2257630768563841,0.0,0.2031867691707457
0,0.3135003392491592,0.0,0.2821503053242433
0,0.2102563785545385,0.0,0.18923074069908466
0,0.2880097590011528,0.0,0.2592087831010375
0,0.251995789995401,0.0,0.22679621099586092
0,0.3789523183867557,0.0,0.34105708654808015
0,0.3351761215265019,0.0,0.3016585093738517
0,0.1731824206150978,0.0,0.15586417855358803
0,0.2239774451565222,0.0,0.20157970064087
0,0.2581591093818031,0.0,0.23234319844362278
0,0.5243612501075549,0.0,0.4719251250967994
0,0.1623973689673545,0.0,0.14615763207061905
0,0.2992265366445308,0.0,0.26930388298007774
0,0.1165235880456176,0.0,0.10487122924105585
0,0.3783401901163029,0.0,0.3405061711046726
0,0.2257075018902017,0.0,0.20313675170118153
0,0.2164150769968669,0.0,0.19477356929718023
0,0.2585686579368172,0.0,0.2327117921431355
0,0.2807241529367124,0.0,0.25265173764304116
0,0.3279392594674393,0.0,0.2951453335206954
0,0.1617774824563501,0.0,0.1455997342107151
0,0.4364053042410646,0.0,0.3927647738169582
0,0.2910495674684301,0.0,0.2619446107215871
0,0.2826491856919034,0.0,0.25438426712271306
0,0.1691213525982398,0.0,0.15220921733841583
0,0.2654376990294896,0.0,0.23889392912654064
0,0.185396503081254,0.0,0.1668568527731286
0,0.2791797376084227,0.0,0.2512617638475804
0,0.1801442515011403,0.0,0.16212982635102627
0,0.2033572935980567,0.0,0.18302156423825106
0,0.2499858184153662,0.0,0.2249872365738296
0,0.2160895399869492,0.0,0.19448058598825427
0,0.6455317383323191,0.0,0.5809785644990872
0,0.2889442715303829,0.0,0.2600498443773446
0,0.2657220957279565,0.0,0.23914988615516086
0,0.2548863064233788,0.0,0.22939767578104092
0,0.2308336897886833,0.0,0.20775032080981498
0,0.2608080694356347,0.0,0.23472726249207126
0,0.1669209023034672,0.0,0.1502288120731205
0,0.2900377507176083,0.0,0.26103397564584746
0,0.2286815662234025,0.0,0.20581340960106226
0,0.1391777277295705,0.0,0.12525995495661343
0,0.2563243009460147,0.0,0.23069187085141324
0,0.2968049455847131,0.0,0.26712445102624177
0,0.2743030806899131,0.0,0.2468727726209218
0,0.2647103717051094,0.0,0.23823933453459847
0,0.0989652833030879,0.0,0.08906875497277912
0,0.197331257978228,0.0,0.1775981321804052
0,0.2531724770852754,0.0,0.22785522937674788
0,0.2089136465712653,0.0,0.18802228191413878
0,0.2804290925211526,0.0,0.25238618326903733
0,0.2192387211004091,0.0,0.1973148489903682
0,0.2962815888953923,0.0,0.26665343000585306
